NewReno,1.2203794468737668,0.2867647058823529,0.051564155038759676,Reno,0.0,1.0,0.0,10
NewReno,5.116494755113584,0.0021420921099607284,0.08549530503313642,Reno,2.9700734328374674,0.008610567514677104,0.08783763010408346,1
NewReno,5.986306714432179,0.0004575960951799878,0.0902042252403501,Reno,1.4858889279923433,0.011591962905718702,0.09332614364640841,2
NewReno,3.594162521787152,0.006082108464267613,0.081984490286299,Reno,2.9117271011296264,0.00874056416368693,0.09142032056036321,3
NewReno,2.3382043346383443,0.009682416731216111,0.08355978738595748,Reno,2.9516658475269066,0.008644400785854617,0.09381298168498124,4
NewReno,1.890130951044553,0.011455847255369928,0.08024259801980092,Reno,2.620903483614481,0.01557632398753894,0.09602157136215617,5
NewReno,2.0157889194169845,0.018708240534521157,0.08372379643527188,Reno,1.1633064448539268,0.02735562310030395,0.09298630227519006,6.5
NewReno,2.002741675423101,0.014453477868112014,0.08256805382436205,Reno,1.6736797581366272,0.01842664776754075,0.08620570861937363,6
NewReno,1.7148631992333954,0.02034428794992175,0.09500914936847907,Reno,0.9577637534878518,0.0097442143727162,0.09081077805178799,7.5
NewReno,1.926495909841484,0.017657992565055763,0.09203294419970677,Reno,1.1308073084241943,0.020554984583761562,0.09323003540772598,7
NewReno,0.9369184395865651,0.055350553505535055,0.1051937813807529,Reno,0.8029116297740866,0.060109289617486336,0.12205724600638983,8.5
NewReno,1.5415612984357443,0.0261172373766686,0.09772614294440958,Reno,0.591353560584472,0.015717092337917484,0.08687696606786426,8
NewReno,0.6140000170351343,0.08594815825375171,0.12414856393442636,Reno,0.363822817952071,0.125,0.14168242013888893,9.2
NewReno,0.40076601790881133,0.13806706114398423,0.15852080661577603,Reno,0.39676684666429524,0.07588075880758807,0.1032767515923567,9.4
NewReno,0.35948358196129865,0.18633540372670807,0.2587712275280899,Reno,0.24118523211090181,0.08108108108108109,0.12025322448979595,9.6
NewReno,0.3599657964934211,0.14935064935064934,0.1516010474860336,Reno,0.217161663620678,0.1044776119402985,0.11992040883977903,9.8
NewReno,0.7272965289944614,0.07647740440324449,0.11237546776406042,Reno,0.5154948851580551,0.10953346855983773,0.13799465829145738,9
NewReno,1.2203794468737668,0.2867647058823529,0.051564155038759676,Vegas,0.0,1.0,0.0,10
NewReno,7.476908248205859,0.0,0.10378196193266392,Vegas,1.354316201032684,0.0,0.10802786923721618,1
NewReno,6.336670218276427,0.0002872325147206664,0.10012643700618025,Vegas,1.507681055011243,0.0,0.09747533283018883,2
NewReno,5.676233620849834,0.0006415396952686447,0.09088700722195438,Vegas,0.9054193415903689,0.002509410288582183,0.09245544025157237,3
NewReno,4.059964715157292,0.002460299709237307,0.08934245522219714,Vegas,1.236824336239813,0.0,0.09163478899082575,4
NewReno,3.479090584723134,0.00392875851231011,0.08847474322169203,Vegas,1.0481965849061259,0.0,0.09346696551724124,5
NewReno,2.3692569464958777,0.012922843025465602,0.08926949663898694,Vegas,0.9620006613345444,0.001177856301531213,0.08971034433962269,6.5
NewReno,2.7272805458855403,0.007643735460285809,0.08914086791808767,Vegas,1.03530287776535,0.0011001100110011,0.09133344052863364,6
NewReno,1.7356901164940952,0.02063983488132095,0.09315890483958723,Vegas,0.816213027430415,0.004155124653739612,0.09338552851182193,7.5
NewReno,2.0724772716474926,0.017368649587494574,0.09414168020072854,Vegas,0.9251065282278871,0.00245398773006135,0.09627871709717097,7
NewReno,1.1763887955605308,0.04092261904761905,0.10354705945499568,Vegas,0.4523095371712101,0.024509803921568627,0.09600627157360411,8.5
NewReno,1.3165659331740767,0.03206412825651302,0.09836767977126562,Vegas,0.8230408199491448,0.0013831258644536654,0.09441137950138481,8
NewReno,0.6375730991059108,0.07456724367509987,0.11805752558139539,Vegas,0.37186104153934735,0.03812316715542522,0.1130394369230769,9.2
NewReno,0.5700112598818222,0.08676470588235294,0.12674885888501747,Vegas,0.19596108330384204,0.03888888888888889,0.11439983333333326,9.4
NewReno,0.45077628174893775,0.14655172413793102,0.2151085054229934,Vegas,0.27698902536389763,0.08300395256916997,0.11243248908296939,9.6
NewReno,0.39401079669985273,0.14,0.14519354522613073,Vegas,0.24436203669742665,0.09090909090909091,0.11489734285714288,9.8
NewReno,0.6976544043057186,0.06976744186046512,0.11313577553956852,Vegas,0.5360101878089207,0.00631578947368421,0.10267203813559338,9
Reno,1.2203794468737668,0.2814814814814815,0.051564155038759676,Reno,0.0,1.0,0.0,10
Reno,4.601662447029644,0.002386634844868735,0.08692929712460093,Reno,3.035598038480265,0.008448540706605223,0.08650535635792665,1
Reno,5.235194565634446,0.00052337752965806,0.0892124643044179,Reno,1.634784729090118,0.010615711252653927,0.08626364213564133,2
Reno,2.3376386704404033,0.005847953216374269,0.08089987726199924,Reno,2.7444633896749613,0.008431703204047217,0.083531173894001,3
Reno,1.8630574393844905,0.013100436681222707,0.08754705105105026,Reno,3.0198598172002975,0.008897485493230174,0.09757611844737861,4
Reno,1.6907358230257863,0.012786361214704315,0.08661304376731234,Reno,2.918147834718559,0.013572854291417165,0.0975004873180854,5
Reno,1.4674663657132596,0.023679417122040074,0.0902267082521116,Reno,1.3681717066518606,0.022613065326633167,0.08934994722719183,6.5
Reno,1.495322668696501,0.019807923169267706,0.08816522756410199,Reno,1.9306205825513818,0.014311270125223614,0.08422513443246639,6
Reno,1.353031473203563,0.027777777777777776,0.09911921233356773,Reno,1.0368409421053841,0.012290502793296089,0.08682355160550456,7.5
Reno,1.5764029587588677,0.02105862265224815,0.0925076056763293,Reno,1.3827561446074321,0.01665278934221482,0.09079251200686063,7
Reno,0.9003143330056478,0.05140640155189137,0.10857558396533049,Reno,0.741801849126279,0.06726457399103139,0.10816429189189186,8.5
Reno,1.3217912744658995,0.028801071667782986,0.098866961702128,Reno,0.7799373410186169,0.010494752623688156,0.0859396121212122,8
Reno,0.6004306056206696,0.08089260808926081,0.13602442953020136,Reno,0.39087934483325804,0.08943089430894309,0.12785820388349511,9.2
Reno,0.4872605397949521,0.08762886597938144,0.14578901609657938,Reno,0.3190074913656026,0.10264900662251655,0.14600649206349203,9.4
Reno,0.31669617590203847,0.20323325635103925,0.2865103954983922,Reno,0.24412630528641222,0.08333333333333333,0.12441568316831687,9.6
Reno,0.26164403369847106,0.15497076023391812,0.20952509811320755,Reno,0.20472720036012687,0.10824742268041238,0.138217869047619,9.8
Reno,0.6424642595061337,0.07397622192866579,0.12355863467492258,Reno,0.5516047084076839,0.10687022900763359,0.15472213095238085,9
Vegas,0.5376022473900719,0.2898550724637681,0.07855077966101694,Vegas,0.0,1.0,0.0,10
Vegas,4.304594956640388,0.0,0.07585983737166294,Vegas,3.5096343400237773,0.0,0.07597603869719129,1
Vegas,4.253085938493826,0.0,0.07513821973001407,Vegas,2.7800919325630913,0.0,0.0750913173116048,2
Vegas,4.014337589951042,0.0,0.07729015871620137,Vegas,2.264189483563955,0.0,0.07768069704556899,3
Vegas,3.49384856515671,0.0,0.07757213578073627,Vegas,1.9976019996493817,0.0,0.07807623744292298,4
Vegas,2.7232501117641883,0.0,0.0785621582360624,Vegas,1.9526865290499282,0.0,0.07934340809248495,5
Vegas,2.423035238611156,0.0,0.07971634559359525,Vegas,0.9452808345745581,0.0,0.08040255035971094,6.5
Vegas,2.4429979739870107,0.0,0.08081460445883296,Vegas,1.4114498223840564,0.0,0.08238952100161423,6
Vegas,1.6517596524621285,0.0,0.0824660432923594,Vegas,0.8951840461554632,0.0,0.08414957556674998,7.5
Vegas,1.985255574863322,0.0,0.0812675130704505,Vegas,0.9891844015516992,0.0,0.08253721634062172,7
Vegas,0.9056888132358227,0.0,0.09948693957115,Vegas,0.7173947888895329,0.0,0.104928783911672,8.5
Vegas,1.2136806218648166,0.0,0.09102961863173355,Vegas,0.9012382358074575,0.0,0.09444127478042787,8
