TP,Sack1,DropTail,5,0.758056640625
TP,Sack1,DropTail,6,1.50543212890625
TP,Sack1,DropTail,7,1.16180419921875
TP,Sack1,DropTail,8,1.187744140625
TP,Sack1,DropTail,9,1.278076171875
TP,Sack1,DropTail,10,1.39984130859375
TP,Sack1,DropTail,11,1.58294677734375
TP,Sack1,DropTail,12,1.39862060546875
TP,Sack1,DropTail,13,1.1541748046875
TP,Sack1,DropTail,14,1.20513916015625
TP,Sack1,DropTail,15,1.34063720703125
TP,Sack1,DropTail,16,1.4599609375
TP,Sack1,DropTail,17,1.61529541015625
TP,Sack1,DropTail,18,1.2255859375
TP,Sack1,DropTail,19,1.17156982421875
TP,Sack1,DropTail,20,1.25274658203125
TP,Sack1,DropTail,21,1.36627197265625
TP,Sack1,DropTail,22,1.51824951171875
TP,Sack1,DropTail,23,1.53076171875
TP,Sack1,DropTail,24,1.1541748046875
TP,Sack1,DropTail,25,1.18804931640625
TP,Sack1,DropTail,26,1.31591796875
TP,Sack1,DropTail,27,1.4019775390625
TP,Sack1,DropTail,28,1.58294677734375
TP,Sack1,DropTail,29,1.365966796875
TP,Sack1,DropTail,30,1.15478515625
TP,Sack1,DropTail,31,0.10040283203125
LAT,Sack1,DropTail,1,0.6870609534246577
LAT,Sack1,DropTail,2,0.9329761077162093
LAT,Sack1,DropTail,3,0.9587017011494252
LAT,Sack1,DropTail,4,0.06363264287874212
LAT,Sack1,DropTail,5,0.047679652148322545
LAT,Sack1,DropTail,6,0.2387922103207811
LAT,Sack1,DropTail,7,0.19460894341646565
LAT,Sack1,DropTail,8,0.2147197002837246
LAT,Sack1,DropTail,9,0.24738843579573624
LAT,Sack1,DropTail,10,0.2863164779814329
LAT,Sack1,DropTail,11,0.3731441364877161
LAT,Sack1,DropTail,12,0.41439582974989025
LAT,Sack1,DropTail,13,0.27978253032560124
LAT,Sack1,DropTail,14,0.3170317283034425
LAT,Sack1,DropTail,15,0.33483676068717544
LAT,Sack1,DropTail,16,0.42605108481110243
LAT,Sack1,DropTail,17,0.48773297121634207
LAT,Sack1,DropTail,18,0.45139224176619624
LAT,Sack1,DropTail,19,0.3552106861777151
LAT,Sack1,DropTail,20,0.38025721943681307
LAT,Sack1,DropTail,21,0.41732147802840464
LAT,Sack1,DropTail,22,0.5300604064119174
LAT,Sack1,DropTail,23,0.6339555297450424
LAT,Sack1,DropTail,24,0.38194847690886674
LAT,Sack1,DropTail,25,0.40668344641782045
LAT,Sack1,DropTail,26,0.42533738640376684
LAT,Sack1,DropTail,27,0.5135807695839311
LAT,Sack1,DropTail,28,0.6017453013258897
LAT,Sack1,DropTail,29,0.6223402591480066
LAT,Sack1,DropTail,30,0.41839520128565705
LAT,Sack1,DropTail,31,0.06423822424161431
TP,Sack1,RED,1,1.7474365234375
TP,Sack1,RED,2,6.0626220703125
TP,Sack1,RED,3,8.99749755859375
TP,Sack1,RED,4,3.443603515625
TP,Sack1,RED,5,1.15325927734375
TP,Sack1,RED,6,1.053466796875
TP,Sack1,RED,7,1.195068359375
TP,Sack1,RED,8,1.28753662109375
TP,Sack1,RED,9,1.43402099609375
TP,Sack1,RED,10,2.3583984375
TP,Sack1,RED,11,1.92169189453125
TP,Sack1,RED,12,1.180419921875
TP,Sack1,RED,13,1.1669921875
TP,Sack1,RED,14,1.29608154296875
TP,Sack1,RED,15,2.3760986328125
TP,Sack1,RED,16,1.3739013671875
TP,Sack1,RED,17,1.15264892578125
TP,Sack1,RED,18,1.195068359375
TP,Sack1,RED,19,4.36370849609375
TP,Sack1,RED,20,1.63177490234375
TP,Sack1,RED,21,4.47509765625
TP,Sack1,RED,22,1.160888671875
TP,Sack1,RED,23,1.2030029296875
TP,Sack1,RED,24,4.39727783203125
TP,Sack1,RED,25,1.33453369140625
TP,Sack1,RED,26,1.629638671875
TP,Sack1,RED,27,1.153564453125
TP,Sack1,RED,28,1.0888671875
TP,Sack1,RED,29,1.24298095703125
TP,Sack1,RED,30,1.4117431640625
TP,Sack1,RED,31,0.0250244140625
LAT,Sack1,RED,1,0.10011823728813561
LAT,Sack1,RED,2,1.2181853924914672
LAT,Sack1,RED,3,1.3938709192483492
LAT,Sack1,RED,4,0.12213765743305627
LAT,Sack1,RED,5,0.13502304321257097
LAT,Sack1,RED,6,0.23014327520661168
LAT,Sack1,RED,7,0.26649461388455553
LAT,Sack1,RED,8,0.3356753142647598
LAT,Sack1,RED,9,0.39787346983798705
LAT,Sack1,RED,10,0.5333358359375001
LAT,Sack1,RED,11,0.3799835485873952
LAT,Sack1,RED,12,0.3651825482625484
LAT,Sack1,RED,13,0.34398983819325324
